observed_on,time_observed_at,user_name,created_at,updated_at,image_url,description,num_identification_agreements,num_identification_disagreements,place_guess,latitude,longitude,place_county_name,place_state_name,place_country_name,species_guess,scientific_name,common_name,iconic_taxon_name
2021-01-17,2021-01-17 10:10:30 UTC,Niranjan,2021-04-22 05:29:44 UTC,2021-04-22 06:37:54 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/122319353/medium.jpeg,,0,0,Kodaikanal,10.214717865,77.4854049683,Dindigul,Tamil Nadu,India,Didymium,Didymium,,Protozoa
2021-04-29,2021-04-29 10:19:44 UTC,,2021-04-29 10:20:26 UTC,2021-05-03 06:29:10 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/125704196/medium.jpg,"",0,0,"Rajmalai National Park, Idukki, KL, IN",9.8532482569,76.9495046554,Idukki,Kerala,India,"",Ceratiomyxa,Coral Slimes,Protozoa
2021-05-03,2021-05-03 09:59:28 UTC,pawan59,2021-05-03 10:35:25 UTC,2023-04-02 05:17:21 UTC,https://static.inaturalist.org/photos/125763366/medium.jpeg,,0,0,"Udham Singh Nagar, IN-UT, IN",28.9439248903,79.8113132268,Udham Singh Nagar,Uttaranchal,India,Wasp's Nest Slime Mold,Metatrichia vesparia,Wasp's Nest Slime Mold,Protozoa
2021-05-03,2021-05-03 11:05:56 UTC,Kamlesh Atwal,2021-05-03 18:27:22 UTC,2021-07-01 18:20:59 UTC,https://static.inaturalist.org/photos/125959793/medium.jpeg,Structure over a wood fungus,0,0,"Bhikampur, Uttarakhand 262311, India",28.9534895186,79.8000311852,Udham Singh Nagar,Uttaranchal,India,fungus,Reticularia,,Protozoa
2021-05-03,2021-05-03 11:06:02 UTC,Kamlesh Atwal,2021-05-03 18:28:49 UTC,2021-07-01 18:20:49 UTC,https://static.inaturalist.org/photos/125960291/medium.jpeg,,0,0,"Bhikampur, Uttarakhand 262311, India",28.9535291236,79.7999513894,Udham Singh Nagar,Uttaranchal,India,wood fungus,Reticularia,,Protozoa
2021-05-21,2021-05-21 03:07:30 UTC,ramanand agrawal,2021-05-21 05:32:04 UTC,2023-04-02 05:17:27 UTC,https://static.inaturalist.org/photos/130411941/medium.jpeg,,0,0,"Dabnai, Chhattisgarh 493890, India",19.8922479722,82.6591393889,Gariaband,Chhattisgarh,India,Wasp's Nest Slime Mold,Metatrichia vesparia,Wasp's Nest Slime Mold,Protozoa
2021-05-21,2021-05-21 12:31:30 UTC,Ravikant Rajwade,2021-05-21 13:25:22 UTC,2022-01-05 07:58:37 UTC,https://static.inaturalist.org/photos/130459048/medium.jpeg,,0,0,"Pondi Khurd, Chhattisgarh 497001, India",23.0477580833,83.1383285278,Surguja,Chhattisgarh,India,,Mycetozoa,slime molds,Protozoa
2021-05-19,2021-05-19 02:32:27 UTC,Surendhar Boobalan,2021-05-21 17:37:00 UTC,2021-05-21 17:37:21 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/130509472/medium.jpeg,,0,0,"Alankuppam, Auroville, Royapudupakkam, Puducherry 605009, India",12.0211719016,79.798732996,Villupuram,Tamil Nadu,India,Reticularia,Reticularia,,Protozoa
2021-06-03,2021-06-03 02:05:55 UTC,Kapil Chand,2021-06-03 08:48:47 UTC,2021-06-03 08:49:23 UTC,https://static.inaturalist.org/photos/133527013/medium.jpeg,,0,0,"Nanakmatta, Uttarakhand 262311, India",28.9465593889,79.8109385833,Udham Singh Nagar,Uttaranchal,India,Dog Vomit Slime Mold,Fuligo septica,Dog Vomit Slime Mold,Protozoa
2021-06-07,2021-06-07 02:18:01 UTC,Kamlesh Atwal,2021-06-07 17:26:56 UTC,2021-06-07 17:27:42 UTC,https://static.inaturalist.org/photos/134629966/medium.jpeg,,0,0,Nandhaur Range,29.0985625697,79.8072610795,Nainital,Uttaranchal,India,Coral Slimes,Ceratiomyxa,Coral Slimes,Protozoa
2021-06-08,2021-06-08 13:28:28 UTC,Tarun Titgaien,2021-06-08 13:40:13 UTC,2023-01-21 17:10:17 UTC,https://static.inaturalist.org/photos/134814707/medium.jpeg,,2,0,"Bhikampur, Uttarakhand 262311, India",28.9535097612,79.7999336198,Udham Singh Nagar,Uttaranchal,India,Stemonitidia,Stemonitidia,,Protozoa
2021-06-08,2021-06-08 13:28:18 UTC,Kamlesh Atwal,2021-06-08 16:23:46 UTC,2023-01-21 17:10:18 UTC,https://static.inaturalist.org/photos/134846196/medium.jpeg,,2,0,"Bhikampur, Uttarakhand 262311, India",28.9534739699,79.8001277447,Udham Singh Nagar,Uttaranchal,India,Stemonitidia,Stemonitidia,,Protozoa
2021-06-12,2021-06-12 10:52:36 UTC,Kaushal Sane 7925,2021-06-12 10:54:33 UTC,2022-12-22 14:14:16 UTC,https://static.inaturalist.org/photos/135688569/medium.jpeg,,1,0,"Devipada, Sant Kumbhar Road, Near Sadguru Millennium Tower, Borivali East, Khodiyar Nagar, Tata Power Residential Colony, Borivali East, Mumbai, Maharashtra 400066, India",19.2243379337,72.8660340607,Greater Bombay,Maharashtra,India,slime molds,Mycetozoa,slime molds,Protozoa
2016-03-03,2016-03-03 03:27:00 UTC,Ambady Sasi,2021-06-19 08:33:52 UTC,2023-11-24 16:30:41 UTC,https://static.inaturalist.org/photos/137334338/medium.jpeg,"",1,0,"Muthaliyarmadam-Kappithottam Road, Thodupuzha, Idukki, Kerala, India",9.8886864313,76.7281266832,Idukki,Kerala,India,slime molds,Mycetozoa,slime molds,Protozoa
2021-06-28,2021-06-28 01:17:28 UTC,Rahul R Nath,2021-06-28 02:42:05 UTC,2023-07-08 04:43:11 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/139424593/medium.jpeg,,0,0,"Kerala 695020, India",8.444825,76.9838666667,Thiruvananthapuram,Kerala,India,chocolate tube slime,Stemonitis splendens,chocolate tube slime,Protozoa
2021-06-28,2021-06-28 11:55:49 UTC,Darshak Bhil,2021-06-28 15:55:54 UTC,2021-07-07 11:50:31 UTC,https://static.inaturalist.org/photos/139528751/medium.jpeg,,1,0,"Vijayrajnagar, Bhavnagar, Gujarat, India",21.7626770833,72.1277287778,Bhavnagar,Gujarat,India,Physarum pusillum,Physarum pusillum,,Protozoa
,,Rohan Chakravarty,2021-07-04 01:54:06 UTC,2021-07-09 12:25:40 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/140795451/medium.jpeg,,0,0,Anant Nagar,21.1870861928,79.0560309961,Nagpur,Maharashtra,India,mosses,Mycetozoa,slime molds,Protozoa
2021-06-25,2021-06-25 11:33:00 UTC,Ketan Malanakiya,2021-07-05 18:02:08 UTC,2021-07-06 16:27:32 UTC,https://static.inaturalist.org/photos/141225181/medium.jpeg,,0,0,"Mota Khutavada, Gujarat, India",21.1900978056,71.6509170278,Bhavnagar,Gujarat,India,,Arcyria cinerea,White Carnival Candy Slime Mold,Protozoa
2021-07-08,2021-07-08 17:36:47 UTC,Aishwarya Ramasethu,2021-07-08 12:20:27 UTC,2021-07-13 18:59:50 UTC,https://static.inaturalist.org/photos/141874654/medium.jpeg,,1,0,"Garebhavipalya, Hongasandra, Bengaluru, Karnataka 560068, India",12.8913609722,77.6350269722,Bangalore,Karnataka,India,slime molds,Mycetozoa,slime molds,Protozoa
2021-07-10,2021-07-10 02:24:02 UTC,OnePlanet,2021-07-10 02:59:59 UTC,2021-07-10 03:00:10 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/142259767/medium.jpeg,,0,0,"Kerala, IN",12.3749124867,75.0584551975,Kasaragod,Kerala,India,slime molds,Mycetozoa,slime molds,Protozoa
2021-07-11,2021-07-11 04:25:30 UTC,OnePlanet,2021-07-11 04:48:02 UTC,2021-07-11 04:48:14 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/142537941/medium.jpeg,,0,0,"Kerala, IN",12.2278844706,75.1856882294,Kasaragod,Kerala,India,true slime molds,Myxomycetes,true slime molds,Protozoa
2021-07-12,2021-07-12 06:17:59 UTC,OnePlanet,2021-07-12 07:02:00 UTC,2021-07-16 08:03:45 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/142845945/medium.jpeg,,0,0,"Kerala, IN",12.3708672089,75.1962875201,Kasaragod,Kerala,India,chocolate tube slime,Stemonitis splendens,chocolate tube slime,Protozoa
2021-07-12,2021-07-12 06:18:41 UTC,OnePlanet,2021-07-12 07:04:03 UTC,2021-07-12 07:04:16 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/142846168/medium.jpeg,,0,0,"Kerala, IN",12.3075072888,75.1088836839,Kasaragod,Kerala,India,Arcyria,Arcyria,,Protozoa
2021-07-12,2021-07-12 06:20:31 UTC,OnePlanet,2021-07-12 07:10:42 UTC,2021-07-12 14:48:05 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/142846715/medium.jpeg,,1,0,"Kerala, IN",12.3840438069,75.082666443,Kasaragod,Kerala,India,carnival candy slime mold,Arcyria denudata,carnival candy slime mold,Protozoa
2021-07-11,2021-07-11 07:02:00 UTC,Abhishek Jamalabad,2021-07-13 05:44:31 UTC,2023-05-31 23:02:52 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/143094573/medium.jpg,,0,0,"Shirdhon, Maharashtra 410221, India",18.9272643741,73.1297489826,Raigarh,Maharashtra,India,Ceratiomyxa fruticulosa porioides,Ceratiomyxa fruticulosa,Honeycomb Coral Slime Mold,Protozoa
2021-07-13,2021-07-13 04:55:57 UTC,Ketan Malanakiya,2021-07-15 15:33:14 UTC,2021-07-15 19:13:18 UTC,https://static.inaturalist.org/photos/143684897/medium.jpeg,,0,0,"Vidhyanagar, Bhavnagar, Gujarat 364002, India",21.7585754167,72.1385650556,Bhavnagar,Gujarat,India,slime molds,Mycetozoa,slime molds,Protozoa
2021-07-15,2021-07-15 04:40:38 UTC,Jaya Rakesh,2021-07-16 06:35:17 UTC,2021-07-16 06:35:45 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/143801220/medium.jpeg,,0,0,"Manjitola, Madhya Pradesh 481111, India",22.1439163083,80.6560598686,Balaghat,Madhya Pradesh,India,Chocolate Tube Slimes,Stemonitis,Chocolate Tube Slimes,Protozoa
2021-07-16,2021-07-16 09:28:25 UTC,OnePlanet,2021-07-16 10:34:16 UTC,2021-07-16 10:34:27 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/143820507/medium.jpeg,,0,0,"Kerala 671314, India",12.2840540527,75.1605596021,Kasaragod,Kerala,India,Hemitrichia calyculata,Hemitrichia calyculata,Push Pin Slime Mold,Protozoa
2021-07-16,2021-07-16 09:36:18 UTC,OnePlanet,2021-07-16 10:46:25 UTC,2021-07-16 10:46:38 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/143821564/medium.jpeg,,0,0,"Kerala 671314, India",12.2840540527,75.1605596021,Kasaragod,Kerala,India,slime molds,Mycetozoa,slime molds,Protozoa
2021-07-16,2021-07-16 09:39:48 UTC,OnePlanet,2021-07-16 10:46:51 UTC,2022-05-27 23:36:02 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/143821612/medium.jpeg,,1,0,"Kerala 671314, India",12.2840540527,75.1605596021,Kasaragod,Kerala,India,White Carnival Candy Slime Mold,Arcyria cinerea,White Carnival Candy Slime Mold,Protozoa
2021-07-17,2021-07-17 06:17:41 UTC,OnePlanet,2021-07-17 09:32:23 UTC,2021-08-01 13:19:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/144049922/medium.jpeg,,1,0,"Kerala 671314, India",12.2840540527,75.1605596021,Kasaragod,Kerala,India,Myxomycetes,Myxomycetes,true slime molds,Protozoa
2021-07-17,2021-07-17 06:20:02 UTC,OnePlanet,2021-07-17 09:34:07 UTC,2021-07-17 09:34:14 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/144050081/medium.jpeg,,0,0,"Kerala 671314, India",12.2840540527,75.1605596021,Kasaragod,Kerala,India,Comatricha,Comatricha,,Protozoa
2021-07-17,2021-07-17 07:07:40 UTC,OnePlanet,2021-07-17 10:38:00 UTC,2021-07-17 10:38:18 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/144057057/medium.jpeg,,0,0,"Kerala 671314, India",12.2840540527,75.1605596021,Kasaragod,Kerala,India,slime molds,Mycetozoa,slime molds,Protozoa
2020-08-07,2020-08-07 05:53:00 UTC,Harikrishnan S,2021-07-17 18:43:55 UTC,2021-07-17 18:44:12 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/144160264/medium.jpeg,,0,0,"Kannammoola, Thiruvananthapuram, Kerala, India",8.5034259899,76.9317298383,Thiruvananthapuram,Kerala,India,Trichiaceae,Trichiaceae,,Protozoa
2021-07-18,2021-07-18 04:51:21 UTC,OnePlanet,2021-07-18 05:02:34 UTC,2021-07-18 05:02:58 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/144287529/medium.jpeg,,0,0,"Kerala 671314, India",12.2840540527,75.1605596021,Kasaragod,Kerala,India,Comatricha,Comatricha,,Protozoa
2021-07-18,2021-07-18 04:57:46 UTC,OnePlanet,2021-07-18 05:04:20 UTC,2021-07-18 05:04:30 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/144287746/medium.jpeg,,0,0,"Kerala 671314, India",12.2840540527,75.1605596021,Kasaragod,Kerala,India,true slime molds,Myxomycetes,true slime molds,Protozoa
2021-07-18,2021-07-18 17:58:00 UTC,Yuvan Aves,2021-07-19 01:00:37 UTC,2021-07-19 01:00:37 UTC,https://static.inaturalist.org/photos/144523569/medium.jpeg,"",0,0,"Indian Institute Of Technology, Chennai, Tamil Nadu, India",12.9915639,80.2336857,Chennai,Tamil Nadu,India,Coral Slimes,Ceratiomyxa,Coral Slimes,Protozoa
2021-07-19,2021-07-19 00:36:16 UTC,Kapil Chand,2021-07-19 08:02:30 UTC,2021-07-19 08:03:29 UTC,https://static.inaturalist.org/photos/144594885/medium.jpeg,,0,0,"Kishanpur, Uttarakhand 262311, India",28.9641753889,79.8040584444,Udham Singh Nagar,Uttaranchal,India,Arcyria,Arcyria,,Protozoa
2021-07-19,2021-07-19 02:57:00 UTC,Keerthika lekha,2021-07-20 02:58:18 UTC,2022-04-12 13:15:01 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/144809685/medium.jpg,"Mature ones with powdery spores
PC Subathra Devi",0,0,"Thiruvallur, Tiruvallur, TN, IN",13.1533966479,79.9063820012,Thiruvallur,Tamil Nadu,India,Wolf's Milk,Lycogala epidendrum,Wolf's Milk,Protozoa
2021-07-20,2021-07-20 03:55:02 UTC,Kapil Chand,2021-07-20 08:13:39 UTC,2021-07-20 08:14:39 UTC,https://static.inaturalist.org/photos/144845775/medium.jpeg,,0,0,"Kishanpur, Uttarakhand 262311, India",28.9667535833,79.8013064722,Udham Singh Nagar,Uttaranchal,India,Yellow Carnival Candy Slime,Arcyria obvelata,Yellow Carnival Candy Slime,Protozoa
2021-07-20,2021-07-20 10:58:50 UTC,OnePlanet,2021-07-20 18:33:49 UTC,2021-07-20 18:34:19 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/144949759/medium.jpeg,,0,0,"Nileshwar, Kerala, India",12.2669612996,75.134078823,Kasaragod,Kerala,India,Badhamia,Badhamia,,Protozoa
2021-07-23,2021-07-23 06:35:00 UTC,Kapil Chand,2021-07-23 08:37:31 UTC,2023-01-31 23:03:58 UTC,https://static.inaturalist.org/photos/145552653/medium.jpeg,,3,1,"Kishanpur, Uttarakhand 262311, India",28.9640406543,79.804173857,Udham Singh Nagar,Uttaranchal,India,slime molds,Mycetozoa,slime molds,Protozoa
2021-07-23,2021-07-23 06:51:19 UTC,ABHISHEK GOVEKAR,2021-07-23 10:17:37 UTC,2022-04-28 18:32:28 UTC,https://static.inaturalist.org/photos/145561492/medium.jpeg,,3,1,"H no 214/E sateri nagar, Sateri Nagar Colony, Verla, Goa 403507, India",15.5905651746,73.8039968535,North Goa,Goa,India,slime molds,Mycetozoa,slime molds,Protozoa
2021-07-26,2021-07-26 17:11:12 UTC,Pranav Datar,2021-07-26 17:33:10 UTC,2021-07-28 10:07:11 UTC,https://static.inaturalist.org/photos/146407316/medium.jpeg,,1,0,"Kolhapur, IN-MH, IN",16.7501819459,74.2092464516,Kolhapur,Maharashtra,India,Animals,Mycetozoa,slime molds,Protozoa
2021-07-27,2021-07-27 11:59:03 UTC,Pranav Datar,2021-07-27 12:05:39 UTC,2021-07-27 13:06:17 UTC,https://static.inaturalist.org/photos/146575200/medium.jpeg,"First two photos were captured with the help of 20X objective. Do see my previous post, to see how this creature was looking yesterday",0,0,"Kolhapur, IN-MH, IN",16.7412813094,74.3723700072,Kolhapur,Maharashtra,India,,Stemonitis,Chocolate Tube Slimes,Protozoa
2021-07-20,2021-07-20 11:42:00 UTC,Deepa Padmini,2021-07-29 06:23:39 UTC,2021-11-05 06:18:13 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/146977336/medium.jpg,,0,0,"Kattakkada, Kerala, India",8.5134038889,77.0825279722,Thiruvananthapuram,Kerala,India,Need Identification,Mycetozoa,slime molds,Protozoa
2021-07-29,2021-07-29 06:51:24 UTC,ÂvïÑâsh MøūRyâ,2021-07-29 11:03:45 UTC,2021-07-29 11:04:40 UTC,https://static.inaturalist.org/photos/147000787/medium.jpeg,,0,0,"9CQH+J3H, Girhola, Chhattisgarh 490036, India",21.3906905833,81.4282095833,Durg,Chhattisgarh,India,Red Raspberry Slime Mold,Tubifera ferruginosa,Red Raspberry Slime Mold,Protozoa
2021-07-29,2021-07-29 12:24:36 UTC,Abhishek Maitry,2021-07-30 05:54:34 UTC,2021-09-03 16:26:49 UTC,https://static.inaturalist.org/photos/147205617/medium.jpeg,,0,0,Nandini Mines,21.2600083496,81.3585032523,Durg,Chhattisgarh,India,Red Raspberry Slime Mold,Tubifera ferruginosa,Red Raspberry Slime Mold,Protozoa
2021-07-18,2021-07-18 05:00:00 UTC,Aditya Bari,2021-08-01 14:15:06 UTC,2021-08-01 15:07:22 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/147764400/medium.jpeg,,0,0,"Tambapura, Jalgaon, Maharashtra, India",20.9769543767,75.5637570317,Jalgaon,Maharashtra,India,slime molds,Mycetozoa,slime molds,Protozoa
2021-08-01,2021-08-01 06:44:00 UTC,Dharmendra Padhiyar,2021-08-02 07:01:56 UTC,2021-08-02 07:02:51 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/147994855/medium.jpeg,,0,0,"Sayan, Gujarat, India",21.315201047,72.8773381684,Surat,Gujarat,India,Chocolate Tube Slime,Stemonitis splendens,chocolate tube slime,Protozoa
2021-08-01,2021-08-01 02:51:13 UTC,Bijoy Venugopal,2021-08-02 09:10:55 UTC,2021-08-02 09:11:17 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/148006635/medium.jpg,"",0,0,"Kaikondrahalli, Bengaluru, KA, IN",12.91625,77.68238,Bangalore,Karnataka,India,"",Stemonitis,Chocolate Tube Slimes,Protozoa
2021-07-11,2021-07-11 10:30:00 UTC,Aditya Bari,2021-08-03 14:43:21 UTC,2021-08-03 15:20:51 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/148283211/medium.jpeg,,0,0,"Dhobi wada, Faizpur, Maharashtra 425503, India",21.1680725722,75.8614275256,Jalgaon,Maharashtra,India,slime molds,Mycetozoa,slime molds,Protozoa
2021-08-04,2021-08-04 00:38:45 UTC,Kapil Chand,2021-08-04 08:13:11 UTC,2021-08-04 08:15:49 UTC,https://static.inaturalist.org/photos/148475268/medium.jpeg,,0,0,"Kishanpur, Uttarakhand 262311, India",28.9641125228,79.8041118309,Udham Singh Nagar,Uttaranchal,India,Dog Vomit Slime Mold,Fuligo septica,Dog Vomit Slime Mold,Protozoa
2021-06-06,2021-06-06 09:56:08 UTC,Arun Kumar Krishnan,2021-08-08 06:56:13 UTC,2024-02-03 12:43:58 UTC,https://static.inaturalist.org/photos/149335292/medium.jpeg,found these tiny slime molds on wet surface of areca palm.,1,0,"Q9GW+6JC, Vadakkemuri, Kerala 686143, India",9.7755622885,76.3968038186,Kottayam,Kerala,India,White Carnival Candy Slime Mold,Arcyria cinerea,White Carnival Candy Slime Mold,Protozoa
2021-06-06,2021-06-06 07:19:21 UTC,Arun Kumar Krishnan,2021-08-08 07:21:47 UTC,2021-08-08 07:22:57 UTC,https://static.inaturalist.org/photos/149337179/medium.jpeg,found these tiny slime molds on wet coconut flower sheath,0,0,"Q9GW+6JC, Vadakkemuri, Kerala 686143, India",9.7754796865,76.3969540223,Kottayam,Kerala,India,physarum,Physarum,,Protozoa
2021-06-04,2021-06-04 04:50:55 UTC,Arun Kumar Krishnan,2021-08-08 07:29:31 UTC,2021-08-08 07:30:16 UTC,https://static.inaturalist.org/photos/149337849/medium.jpeg,found on mahagony/mango tree piece,0,0,"Q9GW+6JC, Vadakkemuri, Kerala 686143, India",9.7756101977,76.3969567046,Kottayam,Kerala,India,Arcyria insignis,Arcyria insignis,,Protozoa
2021-08-06,2021-08-06 05:32:09 UTC,Shweta Kashyap,2021-08-08 10:38:33 UTC,2023-01-27 18:08:27 UTC,https://static.inaturalist.org/photos/149355821/medium.jpeg,,0,0,Jhajhpuri Kalan,22.2834861984,81.6665147245,Mungeli,Chhattisgarh,India,,Mycetozoa,slime molds,Protozoa
2021-08-10,2021-08-10 08:30:00 UTC,Kanmani M,2021-08-10 17:54:11 UTC,2021-08-10 17:54:11 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/149890212/medium.jpg,,0,0,neelangarai,12.9492127,80.2546826,Kancheepuram,Tamil Nadu,India,Lycogala,Lycogala,,Protozoa
2021-08-13,2021-08-13 11:23:32 UTC,Taniya Gill,2021-08-13 11:38:43 UTC,2021-08-18 03:38:32 UTC,https://static.inaturalist.org/photos/150433859/medium.jpeg,,1,0,"Faculty of Science, University Enclave, Delhi, 110007, India",28.6901382492,77.2150130197,Delhi,Delhi,India,Dog Vomit Slime Mold,Fuligo septica,Dog Vomit Slime Mold,Protozoa
2021-08-13,2021-08-13 16:51:39 UTC,Arun,2021-08-13 12:15:16 UTC,2021-08-15 06:41:49 UTC,https://static.inaturalist.org/photos/150438205/medium.jpeg,,0,0,"Faculty of Science, University Enclave, Delhi, 110007, India",28.6885948889,77.2120533889,Delhi,Delhi,India,Dog Vomit Slime Mold,Fuligo septica,Dog Vomit Slime Mold,Protozoa
2019-11-15,2019-11-15 08:31:00 UTC,Dhrupad Das,2021-08-21 12:47:23 UTC,2023-07-08 06:19:04 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/152176313/medium.jpg,,1,0,"Shillong, Meghalaya, India",25.5624387337,91.8842188365,East Khasi Hills,Meghalaya,India,Myxomycetes,Myxomycetes,true slime molds,Protozoa
2021-08-21,2021-08-21 06:55:35 UTC,Karthik Thrikkadeeri,2021-08-21 14:01:45 UTC,2022-01-29 05:36:08 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/152193482/medium.jpeg,,1,0,"Elappully, Kerala, India",10.781216,76.8032041944,Palakkad,Kerala,India,Chocolate Tube Slimes,Stemonitis,Chocolate Tube Slimes,Protozoa
2016-08-26,2016-08-26 07:59:00 UTC,Paulmathi Vinod,2021-08-24 13:37:08 UTC,2022-12-22 04:05:31 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/152907370/medium.jpg,"",0,0,"Nagercoil, Tamil Nadu, India",8.1832857,77.4118996,Kanniyakumari,Tamil Nadu,India,Dictyostelium,Dictyostelium,,Protozoa
,,Sushma N,2021-08-24 17:28:07 UTC,2021-10-16 20:03:01 UTC,https://static.inaturalist.org/photos/152952224/medium.jpeg,Slime mold,0,0,University of Hyderabad,17.4567365705,78.3263839781,Rangareddi,Telangana,India,,Trichiaceae,,Protozoa
2017-09-02,2017-09-02 09:32:00 UTC,Dharmendra Padhiyar,2021-08-25 10:05:35 UTC,2024-01-27 20:24:04 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/153076158/medium.jpg,,1,0,"Manipuspak Society, Sayan, Gujarat 394130, India",21.3168716389,72.872406,Surat,Gujarat,India,White-footed Slime,Diachea leucopodia,White-footed Slime,Protozoa
2021-08-09,2021-08-09 07:11:00 UTC,Vivek Kumar Patel,2021-08-26 07:38:37 UTC,2021-08-30 21:34:19 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/153255550/medium.jpeg,,1,0,"Raigarh, Chhattisgarh, India",21.81896,83.312155,Raigarh,Chhattisgarh,India,chocolate tube slime,Stemonitis splendens,chocolate tube slime,Protozoa
2020-08-22,2020-08-22 02:38:00 UTC,Karan Matalia,2021-08-29 14:02:48 UTC,2021-12-27 02:54:37 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/153900786/medium.jpg,,1,0,"Bhowanipore, Kolkata, West Bengal, India",22.5296777523,88.3436403035,Kolkata,West Bengal,India,Trichiaceae,Trichiaceae,,Protozoa
2021-09-03,2021-09-03 04:37:00 UTC,Aditya Bari,2021-09-04 16:40:14 UTC,2022-07-03 09:42:08 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/155143994/medium.jpeg,,1,0,"Mundada Hills, Wagh Nagar, Jalgaon, Maharashtra, India",20.9896302848,75.543779203,Jalgaon,Maharashtra,India,true slime molds,Myxomycetes,true slime molds,Protozoa
